,label
11294,1
15669,0
16304,1
2465,0
17677,0
30958,0
30739,1
40457,1
21788,0
14274,1
38725,0
15612,1
33928,1
25025,0
38479,0
2511,1
15248,1
36194,1
4491,0
3621,0
2317,1
29514,0
7086,0
18569,0
4477,0
10082,1
1155,1
2486,1
16713,1
35395,1
26304,1
26728,1
22948,1
3227,1
22905,1
15015,1
19381,1
19551,0
13541,1
28609,0
36272,1
4392,1
35055,1
27079,1
34456,0
23221,0
18847,1
38914,0
19230,0
25548,0
8872,0
23970,0
26188,0
8859,1
32328,0
2191,0
9921,0
8001,1
34737,1
6668,0
13358,1
18454,0
8163,1
17064,0
23977,1
30233,1
22686,1
12818,0
36201,0
5909,1
32848,1
31385,1
40291,0
35639,1
33912,0
11367,1
7320,1
23965,1
20431,0
33077,1
34601,1
14142,1
1861,0
31472,0
5298,1
34291,0
18706,1
4240,1
33083,0
10095,1
13934,0
23129,1
27331,0
16205,1
36405,0
18876,1
7612,0
27715,0
23286,1
9769,0
11934,1
21618,0
25453,0
19656,1
10141,1
21657,0
37550,1
2889,0
30897,1
35217,1
21329,0
788,0
10131,1
19731,0
24874,1
35209,0
25738,0
19569,1
32800,1
22580,1
24078,1
37014,0
9972,0
35324,0
28363,1
25705,0
36210,1
32449,1
16733,0
33734,1
19733,1
801,0
34790,0
30984,1
11650,1
25368,1
17273,0
38020,0
27940,1
35114,1
17352,0
28618,0
18320,0
32222,0
6853,1
6458,0
29388,1
14855,1
12809,1
13806,0
18000,1
8077,1
2956,1
34298,0
32112,0
16016,1
37147,1
10974,0
13444,0
13824,0
10067,0
28341,1
26940,0
12397,1
29217,1
15702,1
33112,0
35508,0
32060,0
11139,1
26382,1
38702,0
23296,0
18385,1
29521,0
36414,0
818,1
27599,0
7764,1
7727,0
9735,1
21923,1
18595,1
20493,1
15329,0
7972,0
4677,1
19131,0
22322,0
35191,1
36223,1
25761,0
16246,1
28549,1
4331,0
4663,0
34655,1
27862,1
6696,0
11157,0
9721,0
13928,0
5956,0
16142,1
18824,1
12884,0
15401,0
31113,1
18976,0
6849,0
1425,1
11864,1
28708,0
33898,1
31639,0
37086,0
6843,1
32275,0
28225,1
8572,1
10813,1
33016,0
3196,1
26613,0
38213,1
486,0
370,1
21376,0
36299,0
27654,0
6382,1
38124,0
15407,1
8837,0
30408,0
19622,0
16682,0
17257,1
30869,1
32872,0
24003,0
35335,1
13266,0
23112,0
30336,0
3632,1
16493,1
15893,1
11656,1
18522,1
16691,0
25318,1
12663,1
669,1
15184,0
32873,1
23161,1
40139,1
35947,1
29097,1
11039,1
15775,0
20317,1
22958,1
33867,0
3258,0
29990,0
13877,1
39465,0
25762,1
11760,0
30031,1
35567,1
17615,0
24599,0
11978,1
19747,1
12055,0
35601,1
11345,1
19859,1
31115,1
2196,1
4566,1
24124,1
31891,1
21248,0
31095,1
12577,0
15754,1
35515,1
22611,1
22375,0
8791,0
28264,1
37924,0
12881,1
20369,0
21390,0
11249,0
9777,1
5257,1
25179,1
33935,0
13932,0
5322,1
11586,0
29482,1
40298,0
37049,1
23227,0
12041,1
26751,0
5783,1
4409,1
11688,0
35975,1
5574,1
16934,0
31498,0
36072,0
36571,0
35070,0
8493,1
38496,0
19648,1
36013,1
32471,1
18482,0
23385,1
36820,0
40157,0
40006,1
20800,0
26872,1
10394,0
38251,1
2934,1
10794,0
4311,0
14691,0
21371,1
26986,1
1353,0
12489,1
21217,1
5752,1
37693,1
24406,0
16440,0
3412,1
10416,0
19239,1
400,1
16043,1
21182,0
30255,1
25570,1
26205,0
4846,1
24386,0
12664,0
6554,1
29401,1
34936,0
19657,1
597,1
1102,0
7233,0
34290,0
31106,0
519,0
5263,0
8419,0
17463,0
35089,0
26784,1
22995,0
24230,1
32694,1
665,1
31320,0
13796,0
36400,0
29171,0
25605,1
28419,0
18261,0
38552,1
23704,1
23184,1
7065,0
39836,0
2979,1
16988,0
13750,1
6861,1
8168,0
18897,1
32450,1
8128,1
29011,0
16475,0
20229,1
27250,1
40326,1
17733,0
15210,1
15722,0
35593,0
4050,1
13894,1
16956,0
19965,0
6372,0
7244,0
5062,1
22139,1
27563,0
15764,0
23332,1
33527,1
25596,0
16412,1
26442,0
10086,1
26145,1
30794,0
19768,1
10766,1
25958,0
22401,1
7869,1
29823,0
5409,0
25995,0
10892,1
3291,0
18147,1
15371,1
3400,0
36002,1
17350,1
2272,1
18758,0
14429,1
37099,1
33001,0
30598,0
25112,0
9843,0
16676,1
27412,1
36095,0
37646,1
11392,1
19254,0
17261,1
29510,1
27785,0
9964,1
10635,1
32624,0
34394,0
13231,0
2739,0
13201,0
21263,0
4357,1
28754,0
19775,1
6642,1
10420,1
20802,0
27937,0
17070,0
20968,1
17221,0
8458,1
5791,0
26582,1
1726,0
18608,0
19563,0
34432,0
35102,0
36203,1
39373,1
1067,0
23763,0
24485,0
11258,0
10940,1
16006,1
23351,1
28205,1
6461,1
19445,1
889,0
10481,1
5153,0
27701,1
9850,0
12062,1
14496,1
25703,0
1909,1
15690,1
8353,0
38786,1
4134,0
2738,0
2835,1
26119,0
7213,0
34075,1
132,0
9716,0
33161,0
22942,1
29565,0
30815,0
37602,1
20661,1
8183,1
39989,1
20595,0
40058,0
24811,1
16607,1
17358,0
8593,1
27750,1
20393,0
10150,1
22606,1
20982,0
19787,1
19899,1
38126,0
4712,1
35471,0
36763,1
8071,1
11767,1
18807,1
15890,0
19932,1
24829,1
21360,0
23932,0
5481,0
39719,0
23958,0
6895,1
21885,1
27885,1
38802,1
18768,1
17459,1
40405,0
38313,0
8789,0
3190,1
25708,0
3650,0
20454,0
3370,0
20842,0
35881,1
1764,0
37597,0
34830,0
34029,0
37709,0
15629,0
28527,1
7903,1
28615,0
13334,1
18120,0
14692,1
11539,1
17952,1
17127,0
20378,1
26555,0
28955,1
8817,0
25692,1
6284,1
6273,1
8536,0
15651,0
30028,1
12641,1
38433,1
24665,0
20719,0
36553,1
4662,1
21498,0
31359,0
8587,1
13306,1
32959,0
21596,1
3641,0
26336,1
15799,0
21,0
32563,0
33413,1
5534,1
36150,1
19276,1
15235,0
22912,0
17207,0
37833,0
26841,0
33376,0
4259,1
1469,1
13322,1
39136,1
25496,1
8424,1
368,0
38787,0
31021,0
13112,1
9491,1
16448,1
30348,1
11384,0
20594,1
11017,1
21700,0
18105,0
33172,1
40328,1
10683,1
10972,0
3232,0
18302,0
31467,0
7246,1
28511,1
1831,0
1242,1
35675,1
25735,0
4656,0
28906,1
8998,0
37736,0
32737,0
34297,1
7490,0
18161,0
14772,1
34216,0
1777,1
24161,1
32312,0
15111,1
11133,1
13072,1
37985,0
1823,1
31008,1
23027,0
22784,0
19935,0
38697,1
21630,1
29294,0
14779,0
16117,0
37466,0
12470,0
16619,0
737,0
16608,0
3293,1
33146,0
34728,0
23290,0
3845,0
28469,0
29441,0
13777,0
36999,1
22301,0
12270,1
1658,0
32980,0
23698,1
20803,1
1214,0
21577,1
15898,0
15762,0
14195,0
40411,1
39914,0
9505,0
2413,0
27398,0
32214,0
834,0
9063,0
9455,1
39391,0
12537,0
13163,1
29506,0
22936,1
5609,1
11907,0
4581,1
15089,0
10292,1
9677,1
2523,0
31933,1
39232,1
19462,0
29409,0
25881,1
4782,1
30782,1
19558,0
31047,0
4381,1
14435,0
7642,1
18549,0
32391,0
40308,1
20187,1
38476,1
10618,0
26739,1
36686,1
7637,0
6854,0
10619,0
1386,1
38071,0
21323,1
555,0
18705,1
16704,1
3285,0
9930,0
9166,1
7847,0
1313,0
26469,1
20343,1
11095,0
27909,1
14706,1
32069,0
25757,1
36369,0
18653,1
18256,1
2972,1
24982,1
17806,1
40482,1
29283,1
2765,1
1541,0
34561,1
40042,1
20991,1
8434,0
23495,1
29332,1
12388,0
21922,0
38523,1
26567,1
35124,1
8563,0
3771,0
17493,1
4655,1
11434,1
32649,0
38811,0
32536,0
294,1
27499,1
12682,0
19938,1
9096,0
1737,1
20365,0
33329,0
15357,1
11492,1
9628,0
39951,1
8314,1
34358,1
9719,1
21322,0
34469,1
32826,1
29059,0
28942,0
3435,1
37952,0
18033,0
17322,1
35018,0
28174,0
40000,0
12886,1
38845,0
35276,0
16138,0
28114,0
30805,1
5993,1
9107,0
20799,0
22754,1
26393,1
27684,0
38572,0
12122,0
14837,0
13335,1
3513,1
37777,1
30992,0
34452,1
23866,1
24094,0
23341,1
3782,0
31225,0
9336,0
15385,0
10702,1
27566,1
26849,0
4864,1
24118,0
13280,1
12390,0
6085,0
26579,1
12546,0
4924,0
4532,0
40126,0
32408,1
4055,0
37247,0
38299,0
10000,1
23535,0
11953,1
28400,0
2850,1
29195,1
36276,1
10255,0
24290,0
12879,1
19838,1
25020,0
23769,0
5519,0
858,1
35377,0
5972,1
20823,1
40176,1
595,0
39786,0
8804,1
24183,0
28997,1
9746,0
14352,0
10165,0
1951,0
9120,0
5649,1
15847,1
7910,0
14781,0
7830,0
2513,1
7526,1
7860,1
4700,1
32720,0
27626,0
24976,1
24340,1
17560,0
25008,1
29774,1
31501,1
11926,0
22044,1
9215,1
27874,0
25103,1
20539,1
29187,1
14086,1
20625,0
5424,0
13265,1
23831,0
28840,1
15567,0
28656,0
8995,1
17393,0
23519,1
14842,1
10929,1
22998,1
21359,1
727,0
31711,1
14591,0
22104,1
8169,1
23244,1
331,1
211,0
3543,1
28740,1
10707,1
19252,0
16251,1
13237,1
4792,0
36482,1
2017,0
30980,1
39622,1
40432,1
24111,1
12171,1
31634,1
16396,0
4868,1
33586,0
10976,1
37472,1
9896,1
453,1
9241,0
3457,1
37934,1
38753,0
17043,0
23806,0
29715,1
33108,1
25988,0
2786,1
29825,1
24074,0
8222,0
8123,0
5796,0
8864,1
29680,1
5188,1
35518,0
17492,0
19613,0
19157,1
34718,0
5057,0
22219,0
20710,1
35809,1
13186,0
1779,0
40403,1
2686,0
1040,0
24931,0
16939,1
3071,0
20858,0
36375,0
35969,0
29844,0
7766,0
28561,1
37260,0
15682,0
15663,1
15128,0
12031,1
35393,0
7961,0
1906,0
29505,0
25345,1
33858,1
10303,1
13503,1
2024,1
17397,1
28,1
9718,1
36125,1
33123,1
3170,1
31663,0
35673,1
11560,1
18460,0
3675,1
15450,1
20608,0
6749,0
32888,1
6794,0
20612,0
328,1
4710,1
19665,1
2370,0
15791,1
27382,1
36760,1
10871,1
18562,1
4898,1
1209,0
13362,1
34422,1
25473,0
78,1
26120,0
39305,1
33985,0
37723,0
39598,0
29799,1
38511,1
5682,1
9493,1
35641,0
38988,1
20390,1
15605,1
14485,0
6213,0
19641,1
13275,0
5544,1
21137,1
38932,1
17061,0
14385,0
27181,1
6789,0
26287,1
20121,0
40288,0
8989,0
12404,0
9969,1
12305,1
1770,0
22368,1
10912,0
30988,0
28804,1
7856,0
10100,0
21575,1
28185,0
36496,1
8719,0
8558,1
12516,0
24530,0
20648,0
24251,1
12454,0
6825,0
31826,0
22554,0
35549,0
4423,0
6862,0
21252,0
9490,1
20760,1
15635,1
34567,0
9825,0
9479,0
8733,1
16874,1
20081,0
2013,1
33715,0
33383,1
2147,0
35496,1
9699,0
6841,0
26811,1
17194,1
6269,0
2073,1
33653,1
18174,0
11334,0
14621,1
15332,0
3895,0
767,1
18029,0
8012,0
28801,1
28718,1
16363,0
35470,0
24747,0
808,0
24309,1
1468,0
30337,0
10550,0
5419,0
38123,0
17548,1
21059,1
12673,0
6041,0
12061,1
40098,1
39050,0
31362,0
25628,0
18635,0
21058,0
23840,1
9247,0
25502,1
15733,0
10116,0
22763,0
7265,0
29483,1
11725,0
15043,1
23525,0
27608,1
23097,0
30974,0
31673,0
14033,0
38239,1
26028,1
20541,0
31345,0
26498,0
74,1
719,0
23723,1
3932,0
14670,0
35411,0
38586,0
2509,1
34392,0
32317,0
30728,0
4067,1
20104,1
13100,0
30544,1
27818,0
3145,1
17513,0
8697,1
34024,0
30562,0
24310,0
24845,1
20619,1
24207,1
17138,0
1537,1
37088,1
37839,1
6073,1
39302,0
20409,1
21602,1
23610,1
31629,1
33005,1
20655,0
22259,0
6093,0
29883,1
1620,0
8793,0
21301,1
1308,0
14374,0
1582,1
38886,0
1044,0
7633,1
10931,1
26691,0
31076,1
37067,0
20183,1
34436,1
1600,0
36822,1
1849,1
1752,1
18467,0
33314,1
37272,0
5147,1
25251,0
10737,0
18051,0
12191,0
10694,0
22398,0
36380,0
32334,1
16559,0
22372,0
11801,0
20171,0
28930,0
14650,1
15574,1
9318,1
39018,1
18825,1
34083,1
17706,0
24398,0
27328,0
15096,1
1294,0
29583,0
30962,0
28647,1
20002,0
5577,1
5611,1
5077,1
5335,0
9546,1
23350,1
4141,0
7938,0
36052,1
39290,1
13036,1
36342,0
30836,0
12224,1
23104,0
9583,0
21015,1
31846,0
27027,0
39382,1
2251,1
25601,1
3670,0
35590,1
25401,1
39364,1
25212,0
30725,1
35139,0
13436,0
17331,1
11689,1
23369,1
34293,0
14196,1
31816,0
36417,0
20269,1
40115,0
12963,0
6697,0
25820,0
37696,1
27867,1
23515,1
17948,1
39109,1
10750,1
3320,1
21576,1
10464,1
30733,0
12446,0
4773,0
31836,0
34400,0
23916,1
36972,1
24143,0
20981,0
30492,0
25993,0
13560,1
2311,1
28919,0
23380,1
29685,1
12658,1
8391,0
15167,0
12916,0
2823,1
4551,0
11437,0
20837,1
38139,0
28477,0
11353,0
3749,1
16821,1
16532,0
27370,1
8399,1
9079,0
524,1
30766,0
25523,1
3727,0
9472,0
23183,0
32890,0
20750,1
30461,0
15620,0
2283,1
2302,0
23781,0
3052,0
14292,0
5820,0
28036,0
35600,0
15173,1
19950,0
48,0
26708,0
16885,0
31819,1
14345,0
229,0
1211,1
8772,0
33737,0
29163,1
20689,0
40047,1
17458,0
10942,0
1986,0
38432,0
35868,0
25022,1
14016,1
26746,1
35579,1
3117,0
17509,0
11232,1
13753,0
35514,0
6240,1
12316,1
6207,0
13303,1
7170,1
29443,0
23590,0
35305,0
33785,0
28853,1
24127,1
18312,0
350,1
32991,1
25563,1
35755,0
39530,1
36734,0
33332,1
10367,1
33690,1
3385,0
30554,1
31932,0
7959,0
19091,0
14516,0
40162,0
40233,1
22340,1
30522,0
27304,0
18316,0
26973,1
28315,0
7777,0
32930,0
17205,0
26639,1
24662,1
15994,1
30286,0
10889,1
29150,1
7645,1
14116,0
9589,1
36802,0
2833,0
26756,0
23790,1
35591,1
24624,1
28324,1
34240,0
35998,0
9979,0
34259,1
18259,0
14549,1
19073,1
3990,0
14799,1
36313,1
2785,0
3880,1
33861,1
36808,1
11975,1
7746,1
26505,1
10109,1
25092,0
5666,0
32940,1
33407,0
3407,0
22880,0
5065,1
1548,1
7435,1
10024,0
33804,0
11814,1
14419,1
18827,1
29113,0
35306,1
8418,1
9582,0
36572,1
28666,0
12458,0
13107,0
12467,0
32332,0
37030,1
33122,0
35633,0
33932,0
845,1
25389,0
3395,1
11559,1
23147,0
3127,0
15138,0
36262,0
37158,0
954,0
16535,1
3587,0
3557,0
37041,0
28948,1
38620,0
26569,0
6743,1
11267,0
28481,1
38629,1
9484,0
16892,1
13890,1
35511,1
24405,0
18645,0
23042,1
38346,1
8177,0
11620,0
7857,0
20805,0
17485,1
8609,1
8061,1
12601,1
28716,0
33477,0
32886,0
4598,1
2042,1
6130,0
31528,0
33085,0
10566,0
2064,1
14457,0
13419,1
29661,1
22990,0
31169,1
21387,0
6523,0
25957,1
27433,0
14953,1
30859,0
5470,1
22200,1
14336,0
30936,0
24014,0
27301,0
13180,1
33171,0
27926,1
11422,0
37090,0
6378,0
18625,0
19867,1
14744,0
35983,1
6310,1
9219,1
39478,1
38790,1
31213,0
14266,1
15867,1
21411,0
40366,1
21665,1
1502,0
27445,1
26183,0
29777,0
39010,0
30640,1
678,1
16378,1
5851,0
7194,0
16301,1
29841,0
2939,0
22906,1
1070,1
17929,1
6784,0
14444,0
10672,0
19156,0
27912,1
19790,1
21120,1
21782,1
28258,0
28362,1
8720,1
17106,1
21560,0
19159,1
35423,0
12716,1
24099,1
5670,0
24518,0
8949,0
21876,1
39760,1
31556,1
26128,0
37344,0
33342,1
24833,1
11182,1
25616,0
15123,1
16698,1
30761,1
27765,1
39483,1
8695,1
22738,1
10514,0
10748,0
17232,0
15958,0
31692,1
22486,1
38337,0
24502,0
28513,0
30828,0
27307,0
21939,0
14390,0
33765,1
12926,0
25752,0
29416,0
20756,1
19881,1
17794,0
8032,0
1407,0
28690,1
38815,0
14021,1
14254,1
18196,0
31351,0
33461,0
10725,0
21395,0
3443,1
9174,0
37740,0
4175,1
13844,1
37241,1
13382,0
26424,1
16645,0
11529,0
15979,0
20400,0
3626,0
14157,1
10386,0
30270,0
37662,1
19751,0
3516,0
15032,0
1168,1
20528,1
24660,1
3149,1
17264,1
23956,0
19122,0
13439,1
34235,1
8154,1
37425,0
13833,1
28902,1
29992,1
4137,0
19423,1
4150,0
14017,1
6571,0
28408,1
15366,1
23851,0
38106,1
15155,0
13779,1
33635,1
27043,0
15761,1
37427,1
402,1
39060,0
3057,1
38745,1
3317,0
12118,0
23595,0
12126,1
18231,0
39985,0
17718,1
25163,1
6997,0
39693,1
36718,1
706,0
3491,0
15339,1
15823,0
24090,1
7054,1
5580,0
31416,0
31099,0
39851,1
11991,1
32353,1
25650,1
2607,1
2429,1
3815,0
38314,0
18646,0
835,1
8624,1
33941,1
25494,1
22821,0
5565,0
21673,1
28333,0
4951,0
15194,1
18799,0
40292,1
23718,0
19177,1
11332,1
39966,0
27675,1
25009,1
8963,1
8417,0
12278,0
30328,1
27710,0
5629,1
36771,0
26019,0
3681,1
19403,0
29475,0
3985,0
15198,0
35709,0
35346,0
20786,0
3666,0
8412,1
18830,0
23205,0
33422,1
22834,1
25343,1
19556,0
11831,0
28742,0
16928,0
33972,1
7242,0
2637,0
38708,0
19049,1
35231,1
18252,1
877,0
27105,0
40251,0
27959,1
4379,0
11957,0
19187,1
27573,0
3908,1
10763,0
26331,0
39070,1
24831,1
20836,1
30297,0
14635,1
32152,0
13161,1
31390,1
6479,0
4711,1
12476,0
33757,0
26535,0
20698,0
17392,1
23023,1
22356,0
35429,1
22538,0
29571,1
27200,1
21646,1
8446,1
35434,0
29087,0
1798,0
17143,1
654,0
36323,0
5812,1
21672,0
2892,0
39166,0
5636,1
9612,1
3044,1
24904,1
21691,0
6159,0
13515,0
6022,1
38080,1
13569,1
11211,1
11221,0
10828,0
23121,0
4763,1
27594,1
3659,1
3326,0
9465,0
2663,1
25938,1
37330,1
27829,0
21917,0
11673,1
30831,1
37452,0
35418,0
36134,0
33313,0
40418,1
2880,0
22223,1
9145,0
32018,0
21341,1
29412,0
11154,0
27689,0
16195,0
33710,1
19619,0
38748,0
24918,1
31625,0
16692,0
32427,1
6727,1
40024,0
29553,0
20914,1
23777,0
23456,0
31406,1
12817,0
37657,0
28960,0
38140,0
39343,1
2623,0
22302,1
29148,0
33505,1
19222,1
24600,0
14249,1
35331,1
755,1
21304,1
2779,1
24503,0
30077,0
20308,0
16453,0
21751,1
8084,0
15047,1
39665,0
40454,0
18064,1
15734,0
18987,0
12373,1
30251,0
7868,1
1269,0
21797,1
36573,0
31624,0
28806,0
6998,0
30935,1
11283,1
27302,0
8669,1
9521,0
18667,1
20116,0
9045,1
23508,1
37640,0
40204,0
23004,1
23331,0
5127,0
9327,0
29140,1
1545,0
739,0
10875,0
1674,1
16121,0
2567,1
29697,0
36658,1
4732,1
36472,0
33541,0
8521,1
21584,1
38535,0
32786,0
2244,1
3203,1
28885,1
5204,1
30825,0
20224,1
37503,0
11998,0
38315,0
1936,0
6665,1
3240,0
10358,1
363,1
20107,1
35275,0
24054,1
8738,1
19324,1
34409,0
20901,0
27914,1
1172,0
22469,1
40415,1
534,0
12665,0
34178,1
12479,0
17199,1
22884,0
23706,1
34565,1
4575,0
5190,0
19506,1
15732,0
30429,0
20659,0
33291,1
3089,1
1996,0
21637,0
24813,1
11819,0
2831,0
8269,0
32355,1
26111,0
7489,1
15627,1
29878,1
36579,1
1299,0
31315,0
5499,1
6447,0
15613,0
38345,1
17864,1
27369,0
17985,1
32559,1
7067,0
26905,0
26327,0
20045,1
15116,0
37704,1
21209,1
25739,1
5680,1
11549,0
34305,1
39537,1
67,0
5555,1
3010,0
17107,0
39470,1
27718,0
13647,1
11397,0
13147,1
4582,0
3228,1
7367,0
10681,0
143,0
18895,1
29813,0
23817,1
39269,1
9344,0
14141,1
33980,1
29079,1
18733,0
9261,0
20085,0
21811,0
20167,0
37423,0
25241,0
29238,0
23600,1
27454,1
30699,1
34927,1
786,0
11049,1
18100,0
15792,0
12379,0
7853,1
153,0
13016,0
14873,1
14259,1
26870,0
17380,0
32922,0
11468,0
32363,1
22634,0
4654,0
8055,0
23889,1
30851,1
8926,0
32924,1
1552,1
13393,0
33324,1
2148,1
495,1
13865,1
25161,0
32919,1
39871,1
37499,0
36996,0
1364,0
18122,1
19385,0
25693,0
23345,0
29968,0
15696,1
19267,0
3720,0
9533,1
26619,0
17272,0
19585,1
4920,0
4823,0
31376,0
15479,0
32167,1
16727,1
4136,1
19572,0
20906,0
27160,1
2121,1
6858,0
992,1
16149,1
7382,1
40110,1
15630,0
26636,1
7366,1
38510,1
21118,1
20977,0
3565,1
5840,1
16667,1
39767,0
12861,0
22559,0
18984,0
16075,1
14271,0
14130,1
40179,1
20462,1
10313,0
35172,0
23760,1
38349,0
30435,0
4321,1
3174,0
17587,1
20028,1
26502,0
3114,0
26655,1
38532,1
23110,0
3225,1
20175,0
8997,0
14201,1
38127,0
25142,0
37295,0
6937,0
17451,1
29062,0
5529,1
5398,1
11360,0
14380,0
17285,0
37921,0
10740,1
8320,1
5269,0
34629,1
10891,0
40371,1
24700,1
32769,1
13327,0
21709,0
9196,1
2155,1
19782,1
4011,1
39425,0
33302,1
11962,0
32016,0
30890,1
12352,1
15323,1
37144,1
23065,1
9269,0
39299,1
32634,0
8683,1
16562,1
6464,1
26532,0
29491,0
18300,1
27761,0
39295,0
26081,1
14904,0
39998,1
34678,1
15927,1
28610,0
1301,1
23991,1
17517,0
1230,1
27094,0
34085,1
4368,1
27025,0
35214,0
13854,0
6080,1
35533,0
6568,1
28060,0
18557,0
12746,1
19989,0
13276,1
22813,1
29245,1
25186,1
7995,1
32574,1
24658,1
9599,1
4631,1
240,1
15424,1
29511,1
12197,1
27155,1
36275,1
27314,1
32439,0
7465,1
34635,0
1820,0
2410,0
35895,0
8243,1
28464,0
16576,1
29991,1
24326,1
13929,0
38605,1
6391,1
34886,1
2809,1
33266,0
11445,0
33686,1
37561,1
36742,1
24746,1
228,0
38168,1
13329,1
11703,1
9271,0
36073,0
6001,1
4897,1
5583,0
28229,1
28899,0
19894,1
33896,0
36265,1
10400,1
34335,1
34474,1
23834,0
3153,1
10364,1
11523,0
215,0
23488,1
26950,1
9824,0
9637,0
24277,0
40463,1
24426,0
1449,1
26312,1
13799,1
27812,0
38083,0
28307,1
36884,0
37603,1
29670,1
10832,0
34273,0
6054,1
31875,1
23824,1
39924,0
39955,0
6449,1
7951,1
28132,1
14626,1
15804,0
11357,1
35586,0
13668,1
31105,0
14645,1
18445,0
21029,1
27388,1
3775,1
16374,1
5596,0
34758,0
27125,0
23649,1
37035,1
37817,0
23308,0
29424,1
1907,1
15581,0
25855,1
10143,0
39459,0
38303,0
33751,0
39119,0
21181,1
24327,1
15386,0
26181,0
35965,1
9265,0
30480,1
29086,0
39961,1
34159,0
33214,0
35829,1
8802,0
33139,0
14559,0
17796,0
38596,0
28386,1
37547,0
22504,0
34980,1
5603,1
8881,0
22388,1
4938,0
20008,0
3158,0
20651,1
9158,0
31973,0
463,0
615,1
6380,1
20213,0
8181,1
17719,0
16574,0
2716,1
26220,0
15240,1
30022,0
5178,0
40011,0
22706,1
35805,1
25783,1
21045,1
23474,0
6221,1
13386,1
28129,0
7037,1
15474,1
10570,1
15511,1
35176,0
36892,0
6358,1
39389,0
6691,0
10785,1
15881,0
31898,1
33798,0
28350,0
1577,0
23122,0
15859,1
32335,1
9947,1
20039,0
20711,1
21493,0
17551,0
32728,1
38065,0
38347,0
5586,1
14605,1
31670,0
1515,1
3432,0
20863,0
4239,0
19773,1
34158,1
893,0
26426,1
5074,1
24900,1
25791,0
15187,1
2933,1
32330,0
29265,0
11970,1
39679,1
28022,0
1129,0
731,1
11110,0
30329,1
3084,1
7297,1
31926,1
2795,0
25363,0
7601,0
798,1
22616,0
17118,0
35339,0
178,1
17558,0
13798,1
17174,0
32567,0
27777,0
32966,0
24648,1
29769,1
16932,0
12940,1
23849,1
11772,1
4616,1
15103,1
7533,1
66,1
39886,0
21598,0
15689,1
38340,0
5033,1
20225,0
17006,0
9873,0
787,0
3332,0
30966,0
40137,1
6008,0
24162,0
8334,1
39369,0
6297,1
32264,0
1191,1
515,0
30734,1
30024,1
27223,1
21435,1
23283,1
1001,0
14622,1
18982,0
17898,0
6191,1
14175,1
5753,1
34836,1
16252,0
24920,0
15905,0
1462,0
24299,0
18255,0
27464,1
36619,0
7349,1
4818,0
220,0
26337,1
35911,1
12632,0
19937,1
27773,1
4603,1
22499,0
7036,1
5650,0
28311,0
17632,0
37313,0
39678,0
29863,1
2881,1
18061,0
22444,1
901,1
18981,0
34949,0
8488,0
30232,1
23464,1
8219,0
1627,1
6772,0
12021,1
14678,0
11440,0
36233,1
38229,0
28967,1
2580,0
38159,1
34924,1
4340,1
37300,0
18771,0
1073,0
21638,1
17065,1
29351,0
32626,0
3159,0
21292,0
34650,0
21398,1
31334,1
18324,0
19680,1
5974,1
3729,1
490,0
22092,0
33949,1
1375,1
31658,1
17010,0
4758,0
30341,0
10304,1
6040,1
28756,0
2841,1
2887,1
8876,1
20923,0
23067,0
14997,0
22837,1
17750,0
38277,1
19023,1
17575,1
5602,0
32894,0
13921,0
5730,1
14745,0
5296,0
13851,0
36791,1
17696,0
25274,0
28379,0
20918,1
6869,0
21042,0
9943,1
9643,1
14892,1
29709,1
9190,1
38876,1
21650,0
3786,0
34552,0
29809,1
4683,0
4270,1
32113,1
34806,1
20425,0
19281,0
39152,0
36361,0
3340,1
35494,0
19037,1
32230,1
14287,0
2031,1
21473,1
17197,1
7235,0
12755,1
15327,0
30951,1
20590,1
29850,0
1079,0
18610,1
28091,0
27281,0
27672,1
26026,1
14318,0
28805,0
14506,1
2936,0
3917,1
30063,1
34457,0
26299,0
28112,0
36852,1
33073,0
9837,0
9706,1
35081,1
30720,1
26027,0
14308,0
34581,1
19880,0
2062,1
6470,1
17400,1
6477,0
11279,0
29831,1
16940,0
29122,0
40373,1
8531,1
20470,1
23047,1
9095,1
19522,1
36102,1
32092,1
16972,1
5515,0
11781,1
8226,0
15310,0
24604,1
35163,1
5506,0
26478,0
924,0
12070,1
11706,0
22057,0
30916,1
19158,0
6559,1
12720,0
37773,1
9627,1
5798,0
28557,1
22366,1
9782,1
27832,1
26025,1
18565,1
19627,0
17857,1
29793,1
27843,1
13009,0
35731,0
35534,1
31097,0
15966,0
37818,1
25785,0
33189,0
26347,1
18690,0
24849,0
16555,1
3956,1
5606,1
39737,0
24846,0
34493,1
1184,0
26140,0
35674,1
33672,0
19878,0
8346,1
7797,1
39083,1
6089,0
2080,1
7933,0
10846,0
12177,0
9316,1
24594,0
11927,1
9927,1
7211,1
21061,1
6533,0
5209,1
10073,0
8448,1
34246,1
28926,0
692,1
30225,1
37290,0
37982,1
7370,0
34069,1
7837,0
37558,1
24495,0
28633,0
5037,1
13840,1
20900,0
30979,1
7354,1
16122,1
8750,0
35830,0
27151,1
1436,0
507,0
5930,0
8947,1
12242,1
17303,1
28412,1
32263,1
4386,1
36388,1
10310,0
8921,1
8693,0
17027,1
25488,1
1539,0
9121,1
33979,1
15284,1
5867,0
35328,1
22490,0
13029,1
11569,0
21999,1
390,0
17848,0
29001,1
17576,1
31728,0
